,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
25,26,76,0.017878426698450536,2.5551847437425517,10745,0.13368983957219252,1.414973347970818,4.031206419827462,2.641216398264305,11105.902790718761
26,27,35,0.008104886769964244,2.563289630512516,10780,0.13903743315508021,1.4313637641589874,4.03261876085072,2.662329876915692,11195.473833661328
27,28,48,0.011203814064362336,2.5744934445768783,10828,0.1443850267379679,1.4471580313422192,4.034548247098469,2.6826928523259994,11281.89651550757
28,29,50,0.01168057210965435,2.586174016686533,10878,0.1497326203208556,1.462397997898956,4.036549054479153,2.7023582315734984,11365.392781450828
29,30,44,0.010250297973778308,2.596424314660311,10922,0.15508021390374332,1.4771212547196624,4.038302172199525,2.7213735423754315,11446.162010264938
30,31,39,0.009058402860548272,2.6054827175208595,10961,0.16042780748663102,1.4913616938342726,4.039850177749664,2.7397816390762273,11524.383975924777
31,32,43,0.0100119189511323,2.615494636471992,11004,0.1657754010695187,1.505149978319906,4.041550581717646,2.7576212965102513,11600.221338860507
32,33,35,0.008104886769964244,2.6235995232419564,11039,0.1711229946524064,1.5185139398778875,4.0429297333431595,2.7749277124462424,11673.821753711989
33,34,31,0.007151370679380214,2.630750893921337,11070,0.17647058823529413,1.5314789170422551,4.044147620878723,2.7917329350050295,11745.3196623461
34,35,54,0.01263408820023838,2.6433849821215754,11124,0.18181818181818182,1.5440680443502757,4.046260980192122,2.8080662281006425,11814.837826882198
35,36,54,0.01263408820023838,2.656019070321814,11178,0.18716577540106952,1.5563025007672873,4.048364105279886,2.823954385388788,11882.488646705968
36,37,34,0.007866507747318237,2.663885578069132,11212,0.1925133689839572,1.568201724066995,4.049683089088249,2.8394220011898597,11948.375294991463
37,38,70,0.016448152562574495,2.6803337306317068,11282,0.19786096256684493,1.5797835966168101,4.052386095389375,2.8544917052788605,12012.592703644823
38,39,21,0.004767580452920143,2.685101311084627,11303,0.20320855614973263,1.591064607026499,4.05319372760087,2.8691843671681454,12075.228420270372
39,40,31,0.007151370679380214,2.6922526817640073,11334,0.20855614973262032,1.6020599913279625,4.054383208305477,2.8835192745282257,12136.363356645908
40,41,50,0.01168057210965435,2.703933253873662,11384,0.21390374331550802,1.6127838567197355,4.056294887076228,2.8975142895737918,12196.072444762058
41,42,18,0.004052443384982122,2.707985697258644,11402,0.2192513368983957,1.6232492903979006,4.056981036668113,2.9111859866025043,12254.425213797507
42,43,23,0.005244338498212158,2.7132300357568564,11425,0.22459893048128343,1.6334684555795866,4.057856208741888,2.924549773354329,12311.486299221411
43,44,28,0.006436233611442193,2.7196662693682985,11453,0.22994652406417113,1.6434526764861874,4.058919260718885,2.9376199984142204,12367.315893347655
44,45,28,0.006436233611442193,2.7261025029797405,11481,0.23529411764705882,1.6532125137753437,4.059979716944162,2.950410046552861,12421.970145289251
45,46,36,0.00834326579261025,2.7344457687723507,11517,0.24064171122994651,1.662757831681574,4.061339366837068,2.962932423584334,12475.501516936281
46,47,26,0.0059594755661501785,2.740405244338501,11543,0.24598930481283424,1.6720978579357175,4.062318695658775,2.9751988321045246,12527.95910067848
47,48,26,0.0059594755661501785,2.7463647199046513,11569,0.25133689839572193,1.6812412373755872,4.06329582107352,2.987220239254384,12579.38890367214
48,49,8,0.00166865315852205,2.748033373063173,11577,0.25668449197860965,1.6901960800285136,4.063596033291059,2.9990069375030544,12629.83410282531
49,50,12,0.002622169249106079,2.750655542312279,11589,0.2620320855614973,1.6989700043360187,4.0640459628644825,3.010568599288945,12679.335274017121
50,51,22,0.00500595947556615,2.7556615017878454,11611,0.26737967914438504,1.7075701760979363,4.064869625059806,3.021914326257047,12727.930598648309
51,52,26,0.0059594755661501785,2.7616209773539957,11637,0.2727272727272727,1.7160033436347992,4.065841034319719,3.0330526937152626,12775.656050135523
52,53,19,0.004290822407628129,2.765911799761624,11656,0.27807486631016043,1.7242758696007892,4.066549538761934,3.043991790862947,12822.545562670059
53,54,40,0.009296781883194279,2.775208581644818,11696,0.28342245989304815,1.7323937598229686,4.068037359613785,3.0547392572591434,12868.631184202104
54,55,39,0.009058402860548272,2.7842669845053667,11735,0.2887700534759358,1.7403626894942439,4.069483093934611,3.0653023159534314,12913.943215424642
